During treatment, low back pain decreased from 6.2 (SD 2.2) to 1.6 (2.3, @SIGNIFICANCE$) and @OUTCOME$ increased from 7.5 (1.7) mm to 8.8 (1.7) mm (p < 0.001).	0
Only @OUTCOME$ was @SIGNIFICANCE$ different between the two formulas (17% had soft stools on NF and hard stools on SF; no infants had soft stools on SF and hard stools on NF, McNemar test p = 0.046).	1
Significantly more parents in the intervention arm @OUTCOME$ (93% versus 73%, @SIGNIFICANCE$).	1
Results After 40 sessions, mean physician CGI scores significantly improved in the treatment group compared to controls in overall functioning (p = 0.0008), receptive language (@SIGNIFICANCE$), social interaction (p = 0.0473), and @OUTCOME$ (p = 0.0102); 9/30 children (30%) in the treatment group were rated as "very much improved" or "much improved" compared to 2/26 (8%) of controls (p = 0.0471); 24/30 (80%) in the treatment group improved compared to 10/26 (38%) of controls (p = 0.0024).	0
Improvement of lung function, @OUTCOME$ and quality of life as multiple criteria were statistically @SIGNIFICANCE$ relative to placebo.	1
Improvements from baseline on @OUTCOME$, PSA, PGPA, and itching VAS at Week 12 were also @SIGNIFICANCE$ greater in efalizumab-treated patients than for placebo.	1
While there was no observed difference in @OUTCOME$, there was a slightly higher number of outpatient visits per patient in the LABA and LAMA (25.5 SE = 0.9, @SIGNIFICANCE$) relative to the LABA or LAMA therapy group (22.3 SE = 0.8) and higher utilization (89.7% of patients) with COPD visits in the LABA and LAMA therapy group relative to both the LABA or LAMA (73.8%; p < .0001) and LABA, LAMA and ICS therapy groups (85.3; p = 0.0305).	0
After six months, @OUTCOME$ are comparable prior (55.6 ± 29.9 vs 43.1 ± 34.7 s) and after a further training period (23.5 ± 13.2 vs 26.6 ± 21.6, @SIGNIFICANCE$).	1
In troop meetings, intervention troop leaders promoted PA (x 2 = 23.46, p < .001) and @OUTCOME$ (x 2 = 18.14, @SIGNIFICANCE$) more frequently, and discouraged healthful eating and PA less frequently (x 2 = 9.63, p = .002) compared to control troop leaders.	1
For the non-HPD stratum, the intent-to-treat relative risks of @OUTCOME$ were 0.33 (0.03, 3.16) and 0.49 (0.17, 1.44), respectively, and they were @SIGNIFICANCE$ (ns) with p = 0.31 and 0.14.	1
However, @OUTCOME$ were higher for the LABA or LAMA therapy group ($911 SE = 91) compared to the LABA and LAMA therapy group ($668 SE = 58; p = 0.0238) and non-study respiratory medications were approximately $100 greater for the LABA or LAMA therapy group relative to both LABA and LAMA (p = .0018) and LABA, LAMA, and ICS (@SIGNIFICANCE$) therapy groups.	0
With misoprostol, more women delivered within 12 hours (57.5% vs 32.5%, p < 0.01) and 24 hours (98.7% vs 91.4%, p < 0.05), spontaneous rupture of the membranes occurred more frequently (38.8% vs 20.5%, p < 0.05), there was less need for oxytocin augmentation (65.8% vs 81.5%, p < 0.05) and fewer @OUTCOME$ (7.5% vs 22%, @SIGNIFICANCE$).	1
@OUTCOME$ at follow-up, adjusted for baseline score, deprivation, and school size, was higher in intervention than in control schools (mean difference = 1.1; 95% CI: 0.05 to 2.16; @SIGNIFICANCE$).	1
The ICBT group demonstrated significantly ( @SIGNIFICANCE$) larger improvements on @OUTCOME$ than the waiting list group.	1
@OUTCOME$ with indacaterol 150 μg and 300 μg was statistically and clinically superior to placebo, with differences (95% CI) of 170 (120-220) and 150 (100-200) mL respectively (both @SIGNIFICANCE$).	1
Multivariable modeling showed nicardipine patients were more @OUTCOME$ than labetalol patients at 30 minutes (OR 2.73, @SIGNIFICANCE$; C stat for model = 0.72) Conclusions Patients treated with nicardipine are more likely to reach the physician-specified SBP target range within 30 minutes than those treated with labetalol.	1
@OUTCOME$ was @SIGNIFICANCE$ lower in the reparagen group (p < 0.01) at each assessment period.	1
However, patients that experienced a @OUTCOME$ increase of ≥10% showed significantly higher MBL levels than patients with a rise of <10% (median 2885 (IQR 1193–4471) vs 1997 (IQR 439–3504)ng/mL, @SIGNIFICANCE$).	0
At week 28, the abacavir-switch arm had significantly greater least square mean reduction from baseline in total cholesterol (-42 vs -10 mg/dL, P < 0.001), LDL-cholesterol (-14 vs +5 mg/dL, P = 0.016), and triglycerides (-134 vs -36 mg/dL, @SIGNIFICANCE$) than the PI-continuation arm, with no differences in @OUTCOME$ (+0.2 vs +1.3 mg/dL, P = 0.583).	0
Results Significant intervention effects were observed in the intervention group for learning mean score (SE), [93.89 (4.00) vs 106.38 (4.32), @SIGNIFICANCE$] but for @OUTCOME$ the intervention group performed poorly [27.42 (0.66) vs 25.34 (0.73), P = 0.04].	0
In multivariate analysis, HIV infection (OR 4.1; 95%CI 2.2-7.8; @SIGNIFICANCE$) was associated with hypochlorhydria, but @OUTCOME$ (OR 0.16; 0.04-0.67; P = 0.01) and allocation to micronutrient supplementation (OR 0.53; 0.28-0.99; P < 0.05) were protective.	0
There were @SIGNIFICANCE$ differences among the three groups in any variable related to @OUTCOME$, dietary composition, or MetS components.	1
With the C+ dialysate the BP gap was less pronounced but the reduction in @OUTCOME$ was even greater (-226 dyne.sec.cm -5 , @SIGNIFICANCE$).	1
@OUTCOME$ did not change significantly (active group 0.1, CI -3.4 to 3.7) versus controls (4.5, CI 1.6 to 7.1), @SIGNIFICANCE$.	1
Compared with control group, complete response for acute nausea and vomiting in test group had no difference (p > 0.05), complete response for delayed nausea and vomiting in patients with highly emetogenic chemotherapy respectively improved 39.21% (69.64% versus 30.43%, @SIGNIFICANCE$), 22.05% (78.57% versus 56.52%, p < 0.05), complete response for delayed nausea and vomiting in patients with moderately emetogenic chemotherapy respectively improved 25.01% (83.07% versus 58.06%, p < 0.05), 13.43% (89.23% versus 75.80%, p < 0.05), @OUTCOME$ in patients with highly emetogenic chemotherapy respectively improved 41.38% (69.64% versus 28.26%, p < 0.05), 22.05% (78.57% versus 56.52%, p < 0.05), complete response for the whole period of nausea and vomiting in patients with moderately emetogenic chemotherapy respectively improved 26.62% (83.07% versus 56.45%, p < 0.05), 13.43% (89.23% versus 75.80%, p < 0.05).	0
There were similar positive trends in @OUTCOME$ and in the veterinary assessment variables, although they did @SIGNIFICANCE$.	1
Changes in sway parameters were @SIGNIFICANCE$ improved by TC vs UC (average @OUTCOME$, P = 0.027; anterior-posterior sway range, P = 0.014).	0
Results Glycated hemoglobin A1c and @OUTCOME$ decreased significantly in the PRECEDE group (multivariate analysis of covariance, with baseline glycated hemoglobin A1c, SBP, and variables showing statistically @SIGNIFICANCE$ differences between groups at baseline visits).	0
In the TA group, we observed a @SIGNIFICANCE$ reduction in @OUTCOME$ ( P = 0.003), the use of norepinephrine ( P = 0.029), and time on mechanical ventilation ( P = 0.018).	1
@OUTCOME$ increased significantly in the 0.9% group (+0.20 mmol/L/h [IQR +0.03, +0.4]; P = 0.02) and increased, but not significantly, in the 0.45% group (+0.08 mmol/L/h [IQR -0.15, +0.16]; @SIGNIFICANCE$).	1
After three months of treatment we found a statistically @SIGNIFICANCE$ difference between the two treatment groups in @OUTCOME$ (mean difference = 0.59%-units, p = 0.018) and in SF-36 score (mean difference = 11.0 points, p = 0.039).	1
@OUTCOME$ in the HD group [11/13(85%)] was better than in the SD [5/11(45%); difference: 40%, 95% CI = 4.7–75.22, (P < 0.05)] or PC [2/9 (22%); difference: 63%, 95% CI = 29.69–96.3, (@SIGNIFICANCE$)] groups.	1
Results Although the addition of NIPPV did not significantly improve the Chronic Respiratory Questionnaire compared to rehabilitation alone (mean difference in change between groups -1.3 points (95% CI: -9.7 to 7.4)), the addition of NIPPV did improve HRQoL assessed with the Maugeri Respiratory Failure questionnaire (-13.4% (-22.7 to -4.2; p = 0.005)), mood state (Hospital Anxiety and Depression scale -4.0 points (-7.8 to 0.0; p = 0.05)), dyspnea (Medical Research Council -0.4 points (-0.8 to -0.0; p = 0.05)), daytime arterial blood gases (PaCO 2 -0.4 kPa (-0.8 to -0.2; p = 0.01); PaO 2 0.8 kPa (0.0 to 1.5; @SIGNIFICANCE$)), @OUTCOME$ (77.3 m (46.4 to 108.0; p < 0.001)), Groningen Activity and Restriction scale (-3.8 points (-7.4 to -0.4; p = 0.03)), and forced expiratory volume in 1 second (115 ml (19 to 211; p = 0.019)).	0
At week 12 the Bath Ankylosing Spondylitis Disease activity spinal inflammation score decreased by 65% ( P <0.001), the back pain score decreased by 50% ( P <0.005), @OUTCOME$ decreased by 47% ( @SIGNIFICANCE$), while the Childhood Health Assessment Questionnaire-Disability Index (CHAQ-DI) score improved by 65% ( P <0.005).	1
Only stool consistency was significantly different between the two formulas (17% had soft stools on NF and hard stools on SF; no infants had soft stools on SF and @OUTCOME$ on NF, McNemar test @SIGNIFICANCE$).	0
Results Post intervention, intervention arm GPs were no more @OUTCOME$, but were better able to assess the severity of asthma attack (Group 1vs Group 2 @SIGNIFICANCE$ and Group 1 vs Group 3 p = 0.01), better able to identify patients at high risk of severe attack (Group 1vs Group 3 p = 0.06), and tended to score higher on the asthma knowledge questionnaire (Group 1 vs Group 2 p = 0.06 and Group 1 vs Group 3 p = 0.2).	0
There was a statistically significant relationship between plasma CoQ10 levels and levels of vascular cell adhesion molecule (VCAM) ( r 2 = 0.2; P = 0.008), TNF-α ( r 2 = 0.28; P = 0.004), @OUTCOME$ ( r 2 = 0.21; @SIGNIFICANCE$), IL-10 ( r 2 = 0.18; P = 0.025), E-selectin ( r 2 = 0.17; P = -0.03), IL-1ra ( r 2 = 0.21; P = 0.014), IL-6 ( r 2 = 0.17; P = 0.029) and IL-2 ( r 2 = 0.23; P = 0.009).	0
Results All groups significantly reduced body weight and showed significant improvements in body composition (p < 0.001), and @OUTCOME$ (@SIGNIFICANCE$ to 0.002), although HDL decreased (p < 0.001).	1
After the 6-month treatment and 12-month follow-up, there were significant differences between the trial and control group in the following: frequency of acute exacerbation (FAS: P = 0.000; PPS: P = 0.000); duration of acute exacerbation (FAS: @SIGNIFICANCE$; PPS: P = 0.001); FEV1 (FAS: P = 0.007; PPS: P = 0.008); symptoms (FAS: P = 0.001; PPS: P = 0.001); 6MWD (FAS: P = 0.045; PPS: P = 0.042); dyspnea scale (FAS: P = 0.002; PPS: P = 0.004); and physical domain (FAS: P = 0.000; PPS: P = 0.000), psychological domain (FAS: P = 0.008; PPS: P = 0.011), social domain (FAS: P = 0.001; PPS: P = 0.000) and @OUTCOME$ (FAS: P = 0.015; PPS: P = 0.009) of the WHOQOL-BREF questionnaire.	0
Paracetamol was significantly more effective than placebo in @OUTCOME$ ( @SIGNIFICANCE$) but not in the SPID reported by investigators, 1 hour after drug administration.	1
Results Although the addition of NIPPV did not significantly improve the Chronic Respiratory Questionnaire compared to rehabilitation alone (mean difference in change between groups -1.3 points (95% CI: -9.7 to 7.4)), the addition of NIPPV did improve HRQoL assessed with the Maugeri Respiratory Failure questionnaire (-13.4% (-22.7 to -4.2; p = 0.005)), mood state (Hospital Anxiety and Depression scale -4.0 points (-7.8 to 0.0; p = 0.05)), dyspnea (Medical Research Council -0.4 points (-0.8 to -0.0; p = 0.05)), daytime arterial blood gases (PaCO 2 -0.4 kPa (-0.8 to -0.2; p = 0.01); PaO 2 0.8 kPa (0.0 to 1.5; p = 0.03)), 6-minute walking distance (77.3 m (46.4 to 108.0; @SIGNIFICANCE$)), Groningen Activity and Restriction scale (-3.8 points (-7.4 to -0.4; p = 0.03)), and @OUTCOME$ (115 ml (19 to 211; p = 0.019)).	0
The 28-day PCR-corrected cure rate was 90.1% [95% CI 80.7–95.9] for AS+SP, 98.5% [95% CI 92.0–100] for AS+AQ and 100% [95.8–100] for AL, thereby revealing a weaker @OUTCOME$ to AS+SP than to AL (p = 0.003) and to AS+AQ (@SIGNIFICANCE$).	1
After the 6-month treatment and 12-month follow-up, there were significant differences between the trial and control group in the following: frequency of acute exacerbation (FAS: P = 0.000; PPS: P = 0.000); duration of acute exacerbation (FAS: P = 0.000; PPS: P = 0.001); FEV1 (FAS: P = 0.007; PPS: P = 0.008); symptoms (FAS: P = 0.001; PPS: P = 0.001); 6MWD (FAS: P = 0.045; PPS: P = 0.042); @OUTCOME$ (FAS: P = 0.002; PPS: P = 0.004); and physical domain (FAS: P = 0.000; PPS: P = 0.000), psychological domain (FAS: P = 0.008; PPS: P = 0.011), social domain (FAS: P = 0.001; PPS: @SIGNIFICANCE$) and environment domain (FAS: P = 0.015; PPS: P = 0.009) of the WHOQOL-BREF questionnaire.	0
Furthermore, 6MWD @SIGNIFICANCE$ increased compared to baseline (Δ @OUTCOME$: +79 ± 28 meters) as well as compared to controls (both: p < 0.01).	0
In the TA group, we observed a significant reduction in @OUTCOME$ ( @SIGNIFICANCE$), the use of norepinephrine ( P = 0.029), and time on mechanical ventilation ( P = 0.018).	1
ANCOVA analysis demonstrated superiority of adalimumab over placebo for the physician global assessment of disease activity, parents' global assessment of subject's overall well-being, @OUTCOME$ (all @SIGNIFICANCE$) and erythrocyte sedimentation rate (ESR) ( P <0.01).	1
After the 6-month treatment and 12-month follow-up, there were significant differences between the trial and control group in the following: frequency of acute exacerbation (FAS: P = 0.000; PPS: P = 0.000); duration of acute exacerbation (FAS: P = 0.000; PPS: P = 0.001); FEV1 (FAS: P = 0.007; PPS: P = 0.008); symptoms (FAS: P = 0.001; PPS: P = 0.001); 6MWD (FAS: P = 0.045; PPS: P = 0.042); dyspnea scale (FAS: P = 0.002; PPS: P = 0.004); and physical domain (FAS: P = 0.000; PPS: P = 0.000), psychological domain (FAS: P = 0.008; PPS: P = 0.011), social domain (FAS: P = 0.001; PPS: @SIGNIFICANCE$) and @OUTCOME$ (FAS: P = 0.015; PPS: P = 0.009) of the WHOQOL-BREF questionnaire.	0
Children who learned guided imagery with progressive muscle relaxation had significantly greater decrease in the number of days with pain than those learning breathing exercises alone after one (67% vs 21%, P = 0.05), and two (82% vs 45%, P < 0.01) months and @SIGNIFICANCE$ greater decrease in @OUTCOME$ at one (85% vs 15%, P = 0.02) and two (95% vs 77%.	1
FP/M led to @SIGNIFICANCE$ greater reductions in @OUTCOME$ than SFC (treatment ratio 1.80; 95% CI 1.09, 2.94).	1
In total, the response rate was 38% (514/1336) at the dedicated clinics and 25% (248/1004) at the pathology centres (RR = 0.67, 0.56-0.78, @SIGNIFICANCE$); measures of height, weight and systolic and diastolic blood pressure did not vary materially between these groups, nor did the median number of aliquots of plasma, buffy coat and @OUTCOME$.	0
There were no differences between the groups in the intention to treat (ITT) analyses on alliance (mean difference = 0.08, 95% CI −0.44, 0.59, p = 0.760) or @OUTCOME$ (mean difference = 0.24, 95% CI −1.85, 2.32, p = 0.819), and no statistically significant differences between the groups in the per protocol (PP, n = 58) analyses on alliance (mean difference = 0.32, 95% CI −0.84, 3.16, p = 0.137) or satisfaction (mean difference = 1.16, 95% CI −0.84, 3.16, @SIGNIFICANCE$) six weeks after the treatment started.	0
There was @SIGNIFICANCE$ difference between groups in fever and parasite clearance time, improvement of anaemia and @OUTCOME$ at day 28.	1
After the 6-month treatment and 12-month follow-up, there were significant differences between the trial and control group in the following: @OUTCOME$ (FAS: P = 0.000; PPS: P = 0.000); duration of acute exacerbation (FAS: P = 0.000; PPS: P = 0.001); FEV1 (FAS: P = 0.007; PPS: P = 0.008); symptoms (FAS: @SIGNIFICANCE$; PPS: P = 0.001); 6MWD (FAS: P = 0.045; PPS: P = 0.042); dyspnea scale (FAS: P = 0.002; PPS: P = 0.004); and physical domain (FAS: P = 0.000; PPS: P = 0.000), psychological domain (FAS: P = 0.008; PPS: P = 0.011), social domain (FAS: P = 0.001; PPS: P = 0.000) and environment domain (FAS: P = 0.015; PPS: P = 0.009) of the WHOQOL-BREF questionnaire.	0
Results There was a significant ( @SIGNIFICANCE$) difference in favor of AP treatment relative to controls for @OUTCOME$.	1
A better improvement of @OUTCOME$ at day 28 was noted in the ASAQ versus the AL group (12.2 versus 11.8 g/dL; @SIGNIFICANCE$).	1
@OUTCOME$ (31.0% tigecycline, 24.8% IMI/CIS [ P = 0.052]), vomiting (25.7% tigecycline, 19.4% IMI/CIS [ @SIGNIFICANCE$]), and diarrhea (21.3% tigecycline, 18.9% IMI/CIS [ P = 0.435]) were the most frequently reported adverse events.	0
Results @SIGNIFICANCE$ improvements on @OUTCOME$ were recorded in both treatment groups.	1
Only stool consistency was @SIGNIFICANCE$ different between the two formulas (17% had @OUTCOME$ on NF and hard stools on SF; no infants had soft stools on SF and hard stools on NF, McNemar test p = 0.046).	0
There was also @SIGNIFICANCE$ difference in @OUTCOME$ (−0.5 [−4.4 to 3.3]) or SA days (0.0 [−1.2 to 0.9]).	1
Significant waist circumference reductions were achieved in all 4 groups at month 9 (Standard Care, 3.49 cm, P = 0.0004; GWL, 2.42 cm, P = 0.008; SWA-alone, 3.59 cm, P < 0.0001; GWL+SWA, 6.77 cm, P < 0.0001), but no intervention group had @SIGNIFICANCE$ reduced @OUTCOME$ compared to the Standard Care group.	0
Results The essential oil mouthwash with ethanol shows a better inhibitory effect of plaque regrowth in 3-days than the mouthwash test with only essential oil in the whole mouth (plaque index = 2.18 against 2.46, respectively, p < 0.05); for the lower jaw (plaque index = 2.28 against 2.57, respectively, p < 0.05); for the upper jaw (plaque index = 2.08 against 2.35, respectively, @SIGNIFICANCE$); for the incisors (plaque index = 1.93 against 2.27, respectively, p < 0.05); and the canines (@OUTCOME$ = 1.99 against 2.47, respectively, p < 0.05).	0
Both treatments @SIGNIFICANCE$ improved airway responsiveness, whereas SFC generally led to greater improvements in @OUTCOME$ and lung function than FP/M.	0
After three months of treatment we found a statistically significant difference between the two treatment groups in GHbA 1c (mean difference = 0.59%-units, p = 0.018) and in @OUTCOME$ (mean difference = 11.0 points, @SIGNIFICANCE$).	1
Post hoc analyses of patients with PHN for at least 6 months showed @SIGNIFICANCE$ greater reductions in @OUTCOME$ from baseline to weeks 2-8 in NGX-4010 patients compared to controls (37.6% versus 23.4%; p = 0.0291).	1
At week 12 @OUTCOME$ decreased by 65% ( P <0.001), the back pain score decreased by 50% ( P <0.005), the Bath AS Functional Index (BASFI) score decreased by 47% ( @SIGNIFICANCE$), while the Childhood Health Assessment Questionnaire-Disability Index (CHAQ-DI) score improved by 65% ( P <0.005).	0
@OUTCOME$ after ESD indicated a @SIGNIFICANCE$ difference ( P  = 0.031).	1
Results Although the addition of NIPPV did @SIGNIFICANCE$ improve the Chronic Respiratory Questionnaire compared to rehabilitation alone (mean difference in change between groups -1.3 points (95% CI: -9.7 to 7.4)), the addition of NIPPV did improve HRQoL assessed with the Maugeri Respiratory Failure questionnaire (-13.4% (-22.7 to -4.2; p = 0.005)), mood state (Hospital Anxiety and Depression scale -4.0 points (-7.8 to 0.0; p = 0.05)), dyspnea (Medical Research Council -0.4 points (-0.8 to -0.0; p = 0.05)), daytime arterial blood gases (PaCO 2 -0.4 kPa (-0.8 to -0.2; p = 0.01); PaO 2 0.8 kPa (0.0 to 1.5; p = 0.03)), 6-minute walking distance (77.3 m (46.4 to 108.0; p < 0.001)), @OUTCOME$ (-3.8 points (-7.4 to -0.4; p = 0.03)), and forced expiratory volume in 1 second (115 ml (19 to 211; p = 0.019)).	0
There was a statistically @SIGNIFICANCE$ relationship between plasma CoQ10 levels and levels of vascular cell adhesion molecule (VCAM) ( r 2 = 0.2; P = 0.008), TNF-α ( r 2 = 0.28; P = 0.004), IL-8 ( r 2 = 0.21; P = 0.015), IL-10 ( r 2 = 0.18; P = 0.025), E-selectin ( r 2 = 0.17; P = -0.03), IL-1ra ( r 2 = 0.21; P = 0.014), IL-6 ( r 2 = 0.17; P = 0.029) and @OUTCOME$ ( r 2 = 0.23; P = 0.009).	0
@OUTCOME$ were @SIGNIFICANCE$ different in intervention and comparison arms (PCS mean scores 52.86 and 52.88).	1
However, @OUTCOME$ were higher for the LABA or LAMA therapy group ($911 SE = 91) compared to the LABA and LAMA therapy group ($668 SE = 58; @SIGNIFICANCE$) and non-study respiratory medications were approximately $100 greater for the LABA or LAMA therapy group relative to both LABA and LAMA (p = .0018) and LABA, LAMA, and ICS (p = .0071) therapy groups.	1
Conclusions Use of the ELISA test with subsequent diet elimination advice did not reduce the disability or @OUTCOME$ or the number of migraine like headaches at 12 weeks but it did @SIGNIFICANCE$ reduce the number of migraine like headaches at 4 weeks.	0
In the 5 dosage arms combined, the treatment effects averaged 1.30 mm Hg ( @SIGNIFICANCE$) for @OUTCOME$; 0.70 mm Hg ( P = 0.08) for diastolic office BP; 0.36 mm Hg ( P = 0.49) for 24-h systolic BP; and 0.05 mm Hg ( P = 0.88) for 24-h diastolic BP.	1
Results At 12 weeks, @OUTCOME$ was significantly lower in the calcium acetate group compared to the placebo group (4.4 ± 1.2 mg/dL vs 5.1 ± 1.4 mg/dL; @SIGNIFICANCE$).	1
However, the intervention did significantly reduce @OUTCOME$ (B = -1.79 mm/Hg) and resting heart rate (B = -2.08 beats) and @SIGNIFICANCE$ increased body mass index (B = .18 units) compared to control.	0
There were also significantly better values for mean ± SD percent predicted values for a) forced expiratory volume in 1 second (FEV 1 , 80.23 ± 21.21 vs 69.51 ± 28.97; P = 0.042), b) forced vital capacity (FVC, 83.78 ± 19.37 vs 69.84 ± 27.40; P = 0.019), c) @OUTCOME$ (96.14 ± 13.79 vs 87.92 ± 19.77; P = 0.033), and d) TLC (93.33 ± 18.21 vs 76.10 ± 21.84; @SIGNIFICANCE$).	0
There was a statistically significant relationship between @OUTCOME$ and levels of vascular cell adhesion molecule (VCAM) ( r 2 = 0.2; P = 0.008), TNF-α ( r 2 = 0.28; P = 0.004), IL-8 ( r 2 = 0.21; @SIGNIFICANCE$), IL-10 ( r 2 = 0.18; P = 0.025), E-selectin ( r 2 = 0.17; P = -0.03), IL-1ra ( r 2 = 0.21; P = 0.014), IL-6 ( r 2 = 0.17; P = 0.029) and IL-2 ( r 2 = 0.23; P = 0.009).	0
In the evaluation, the students certified the arthroscopic tutorial a greater @OUTCOME$ with higher spatial imagination in comparison to the ultrasound tutorial (@SIGNIFICANCE$; p < 0.001).	1
@OUTCOME$ did not differ significantly between the placebo group (5/16, 31%) and the IFN beta-1a 44 mcg biw (6/17, 35%; @SIGNIFICANCE$), 44 mcg tiw (7/16, 44%; p = 0.280) or 66 mcg tiw (2/18, 11%; p = 0.333) groups.	1
Results After 24 matches there was no statistical significant difference between the groups for @OUTCOME$ (OR:0.116, 95% CI:0.013-1.019, @SIGNIFICANCE$) and primary non-contact knee injury (OR:0.116, 95% CI:0.013-1.019, p = 0.051).	1
At week 12 @OUTCOME$ decreased by 65% ( P <0.001), the back pain score decreased by 50% ( @SIGNIFICANCE$), the Bath AS Functional Index (BASFI) score decreased by 47% ( P <0.02), while the Childhood Health Assessment Questionnaire-Disability Index (CHAQ-DI) score improved by 65% ( P <0.005).	0
There was a statistically significant relationship between plasma CoQ10 levels and levels of vascular cell adhesion molecule (VCAM) ( r 2 = 0.2; P = 0.008), TNF-α ( r 2 = 0.28; P = 0.004), IL-8 ( r 2 = 0.21; P = 0.015), IL-10 ( r 2 = 0.18; P = 0.025), @OUTCOME$ ( r 2 = 0.17; @SIGNIFICANCE$), IL-1ra ( r 2 = 0.21; P = 0.014), IL-6 ( r 2 = 0.17; P = 0.029) and IL-2 ( r 2 = 0.23; P = 0.009).	0
There was a statistically significant relationship between plasma CoQ10 levels and @OUTCOME$ ( r 2 = 0.2; P = 0.008), TNF-α ( r 2 = 0.28; P = 0.004), IL-8 ( r 2 = 0.21; P = 0.015), IL-10 ( r 2 = 0.18; @SIGNIFICANCE$), E-selectin ( r 2 = 0.17; P = -0.03), IL-1ra ( r 2 = 0.21; P = 0.014), IL-6 ( r 2 = 0.17; P = 0.029) and IL-2 ( r 2 = 0.23; P = 0.009).	0
With misoprostol, more women @OUTCOME$ (57.5% vs 32.5%, p < 0.01) and 24 hours (98.7% vs 91.4%, p < 0.05), spontaneous rupture of the membranes occurred more frequently (38.8% vs 20.5%, @SIGNIFICANCE$), there was less need for oxytocin augmentation (65.8% vs 81.5%, p < 0.05) and fewer additional doses were required (7.5% vs 22%, p < 0.05).	0
Results Although the addition of NIPPV did not significantly improve the Chronic Respiratory Questionnaire compared to rehabilitation alone (mean difference in change between groups -1.3 points (95% CI: -9.7 to 7.4)), the addition of NIPPV did improve HRQoL assessed with the Maugeri Respiratory Failure questionnaire (-13.4% (-22.7 to -4.2; p = 0.005)), mood state (Hospital Anxiety and Depression scale -4.0 points (-7.8 to 0.0; p = 0.05)), dyspnea (Medical Research Council -0.4 points (-0.8 to -0.0; p = 0.05)), daytime arterial blood gases (PaCO 2 -0.4 kPa (-0.8 to -0.2; p = 0.01); PaO 2 0.8 kPa (0.0 to 1.5; p = 0.03)), 6-minute walking distance (77.3 m (46.4 to 108.0; p < 0.001)), Groningen Activity and Restriction scale (-3.8 points (-7.4 to -0.4; p = 0.03)), and @OUTCOME$ (115 ml (19 to 211; @SIGNIFICANCE$)).	1
The notable exception was for objectively assessed troop PA, wherein girls in intervention troops accumulated significantly less sedentary (x 2 = 6.3, p = .011), @SIGNIFICANCE$ more moderate (x 2 = 8.2, p = .004), and more @OUTCOME$, (x 2 = 18.4, p < .001), than girls in control troops.	0
Results Overall, @OUTCOME$ was statistically significantly smaller when using remifentanil (remifentanil 0.44 versus fentanyl 0.86 [ @SIGNIFICANCE$] versus morphine 0.98 [ P = 0.006].	1
The CSOM exhibited a negative relationship with @OUTCOME$ (@SIGNIFICANCE$) and MA duration (P = 0.02).	0
provided clinically @SIGNIFICANCE$ and sustained @OUTCOME$, reduced rescue medication use, and had a safety and tolerability profile similar to placebo.	1
Results Although the addition of NIPPV did not significantly improve the Chronic Respiratory Questionnaire compared to rehabilitation alone (mean difference in change between groups -1.3 points (95% CI: -9.7 to 7.4)), the addition of NIPPV did improve HRQoL assessed with the Maugeri Respiratory Failure questionnaire (-13.4% (-22.7 to -4.2; p = 0.005)), mood state (Hospital Anxiety and Depression scale -4.0 points (-7.8 to 0.0; @SIGNIFICANCE$)), dyspnea (Medical Research Council -0.4 points (-0.8 to -0.0; p = 0.05)), daytime arterial blood gases (PaCO 2 -0.4 kPa (-0.8 to -0.2; p = 0.01); PaO 2 0.8 kPa (0.0 to 1.5; p = 0.03)), 6-minute walking distance (77.3 m (46.4 to 108.0; p < 0.001)), Groningen Activity and Restriction scale (-3.8 points (-7.4 to -0.4; p = 0.03)), and @OUTCOME$ (115 ml (19 to 211; p = 0.019)).	0
The overall mortality rate (28 vs 25, p = 0.36), the cancer-related death rate (17 vs 19, p = .2), @OUTCOME$ (7 vs 12, p = .16), the distant metastasis rate (13 vs 18, p = 0.2) as well as the time to relapse were @SIGNIFICANCE$ different.	1
In the TA group, we observed a @SIGNIFICANCE$ reduction in the incidence of VS ( P = 0.003), the use of norepinephrine ( P = 0.029), and @OUTCOME$ ( P = 0.018).	1
At week 12 the Bath Ankylosing Spondylitis Disease activity spinal inflammation score decreased by 65% ( P <0.001), the back pain score decreased by 50% ( @SIGNIFICANCE$), the Bath AS Functional Index (BASFI) score decreased by 47% ( P <0.02), while @OUTCOME$ improved by 65% ( P <0.005).	0
Results A significant main effect of time ( @SIGNIFICANCE$) was found for @OUTCOME$ attributable to significant increases in steps/day between: pre-intervention ( M = 6941, SD = 3047) and 12 weeks ( M = 9327, SD = 4136), t (78) = - 6.52, p < 0.001, d = 0.66; pre-intervention and 24 weeks ( M = 8804, SD = 4145), t (78) = - 4.82, p < 0.001, d = 0.52; and pre-intervention and 48 weeks ( M = 8450, SD = 3855), t (78) = - 4.15, p < 0.001, d = 0.44.	0
Pregabalin-treated patients had lower @OUTCOME$ than controls (mean difference, -1.28; @SIGNIFICANCE$).	1
